token,sentiment
graphologist,-0.25
grasp,0.375
graspable,0.625
grasping,-0.375
grass-covered,-0.375
grasshopper,0.25
grassless,-0.25
gratefully,0.5
gratefulness,-0.375
gratification,0.25
gratified,0.375
gratifying,0.25
gratifyingly,0.625
grating,-0.5
gratis,0.25
gratuitous,-0.25
gratuitously,0.375
grave,-0.4375
gravel,-0.3125
gravelly,-0.3125
graven,0.25
graveness,0.375
graverobber,-0.25
gravitas,0.375
gravitationally,0.5
gravitons,-0.5
gravy,0.375
gray,0.5
gray-haired,0.5
gray-headed,0.5
grayed,-0.25
graze,-0.375
grease,-0.25
greased,-0.375
greasily,0.5
greasy,-0.5
great,0.354166667
great-nephew,0.25
greathearted,0.625
greedily,0.375
green,-0.333333333
green-blind,-0.625
green-blindness,-0.625
green-eyed,-0.25
greensickness,-0.25
greenwood,0.25
greeting,0.5
gregarious,-0.375
gregariously,0.5
gregariousness,-0.75
grey,0.5
grey-haired,0.5
grey-headed,0.5
gridlock,-0.75
grief,-0.25
grief-stricken,-0.5
grievance,0.25
grieve,-0.375
grieving,-0.5
grievous,-0.708333333
grievously,0.5
grillwork,0.25
grim,-0.520833333
grime,-0.375
grimly,0.5
grimm,-0.25
grimness,-0.25
grimoire,0.25
grimy,-0.75
grind,-0.25
grip,0.25
grippe,0.75
gripping,0.5
grisly,-0.25
gristly,-0.625
grizzly,0.5
groan,-0.6875
groaning,-0.75
grocer,-0.25
groggy,-0.5
groomed,0.5
groovy,0.25
gropingly,0.625
grossness,-0.375
grotesquely,0.5
grotesqueness,0.5
grotesquerie,0.5
grotesquery,0.5
grotty,-0.75
grouch,-0.25
grouchily,-0.375
grouchy,-0.5
ground,-0.5
groundbreaking,-0.25
groundcover,-0.25
groundless,-0.5
group,0.5
groveler,0.625
groveling,0.5
groveller,0.625
grovelling,0.5
growing,0.5
growl,-0.375
growth,-0.375
grub,0.625
grubbily,0.5
grubby,-0.75
grudging,0.5
grudgingly,0.5
grueling,-0.75
gruelling,-0.75
gruesome,-0.25
gruesomely,0.5
gruff,-0.4375
gruffly,0.625
grumble,-0.375
grumbling,-0.416666667
grump,-0.25
grumpily,-0.375
grumpiness,-0.5
grumpy,-0.5
grundyism,-0.625
grungily,0.5
grungy,-0.75
grunt,-0.375
gruntle,0.75
guard,-0.208333333
guarded,0.25
guardedly,0.375
guardian,0.25
guerilla,-0.5
guerrilla,-0.5
guesstimate,-0.25
guggle,-0.625
guidance,0.25
guileful,0.75
guileless,0.625
guilt,-0.3125
guilt-ridden,0.25
guiltless,0.75
gullibility,0.375
gullible,0.375
gum,-0.333333333
gum-lac,-0.875
gumdrop,-0.25
gummed,-0.25
gumming,0.25
gummosis,-0.375
guncotton,-0.375
gurgle,-0.625
gush,0.25
gushingly,0.5
gushy,0.25
gussied,-0.25
gusto,0.625
gutlessness,-0.5
gutsy,-0.5
gutter,-0.5
gutturally,0.5
gymnosperm,-0.25
gynobase,-0.75
gynophore,-0.25
gyrocompass,-0.375
gyroscopic,0.375
haart,-0.25
habilimented,-0.25
habit-forming,-0.75
habited,-0.25
habitual,0.25
habitude,0.375
hackelia,-0.75
hackle,0.25
hackles,-0.375
hackneyed,-0.5
hadj,-0.75
haematocolpos,-0.25
haematoma,-0.625
haematuria,0.25
haemoglobinemia,-0.25
haemoglobinopathy,-0.375
haemolytic,-0.5
haemophile,-0.375
haemophiliac,-0.375
haemoptysis,-0.25
haemorrhoid,-0.375
haemorrhoidectomy,0.25
hag,-0.25
hagada,-0.625
haggada,-0.625
haggadah,-0.625
haggard,-0.25
haggardly,0.5
hahnium,-0.625
hail,0.25
hailstorm,-0.25
hair-raising,-0.5
hairless,-0.625
hairlessness,-0.625
hairsplitter,0.375
hairsplitting,0.5625
hairy,-0.375
haj,-0.75
hajj,-0.75
hakham,0.375
halal,0.3125
halcyon,0.625
haldane,-0.25
hale,0.5625
haleness,0.75
half,-0.25
half-century,0.25
half-clothed,-0.25
half-cock,-0.625
half-crazed,-0.25
half-hardy,-0.5
half-length,0.375
half-pay,-0.25
half-relief,-0.5
half-size,-0.25
half-witted,-0.625
halfhearted,0.75
halitosis,-0.5
hallel,0.375
hallelujah,0.25
hallowed,0.375
hallucinating,-0.625
hallucination,-0.5
hallucinatory,-0.5
hallucinogenic,0.625
halophil,-0.375
halophile,-0.375
halt,-0.375
halting,-0.375
haltingly,0.5
ham-fisted,-0.75
ham-handed,-0.75
hamartia,-0.5
hamelia,0.375
hamlet,-0.625
hammer,-0.375
hammered,0.625
hammerhead,-0.375
hamming,-0.75
hand-to-hand,0.25
hand-to-mouth,-0.5
handicap,-0.21875
handicapped,-0.5
handily,0.3125
handle,-0.375
handless,-0.6875
hands-off,-0.625
handsome,0.625
handsomely,0.5
hanger-on,-0.25
hangnail,-0.25
hangover,-0.4375
hanker,0.25
hanuman,0.375
haphazard,0.3125
haphazardly,0.375
haphazardness,-0.5
hapless,-1
haplosporidian,-0.25
happen,-0.25
happiness,-0.75
happy-go-lucky,0.25
harass,-0.25
harassed,-0.25
harassment,-0.5
hard-bitten,-0.375
hard-boiled,-0.375
hard-core,0.208333333
hard-line,0.25
hard-pressed,-0.625
hard-to-please,0.375
hardcore,0.208333333
hardened,0.25
hardening,-0.25
hardhearted,-0.5625
hardheartedness,-0.75
hardihood,0.25
hardline,0.25
hardly,0.25
hardness,-0.5
hardship,-0.4375
hardy,0.208333333
harebrained,-0.25
haredi,-0.75
harlequinade,0.25
harlotry,0.25
harm,-0.5
harmed,-0.625
harmful,-0.541666667
harmfully,-0.25
harmfulness,-0.5625
harmless,-0.325
harmlessly,0.5
harmonious,0.458333333
harmoniously,0.625
harmonisation,0.375
harmonizable,0.5
harmonization,0.375
harpy,-0.375
harried,-0.25
harrowing,-0.625
harry,-0.25
harsh,-0.583333333
harshness,-0.541666667
hart's-tongue,0.25
has-been,-0.5
hassle,-0.3125
hastate,0.25
haste,-0.25
hastening,0.25
hastiness,-0.25
hatchel,0.25
hate,-0.4375
hateful,-0.5625
hatefully,0.5
hatemonger,-0.5
hatless,-0.375
hatoglobin,0.875
hatred,-0.25
haughtily,0.375
haughty,0.25
hauler,0.25
haulier,0.25
haunted,0.25
haunting,0.375
have,-0.5
havoc,-0.375
hawala,-0.5
hawklike,-0.5
hawky,-0.5
haymaker,-0.5
haymaking,0.375
hayseed,-0.75
haywire,-0.458333333
hazardous,0.25
hazardously,0.25
hazily,0.25
hazy,-0.5
hdl,0.375
head,-0.75
head-in-the-clouds,0.25
headache,0.375
headed,-0.25
headless,-0.75
headlinese,-0.25
heads-up,0.25
headstrong,-0.625
heal,0.625
healed,0.375
healing,0.875
health,0.5
healthful,0.75
healthfulness,0.875
healthier,0.5
healthily,0.5
healthiness,0.5
healthy,0.75
hearable,0.25
heart-shaped,0.25
heart-whole,0.5
heartache,-0.625
heartbreak,-0.625
heartbreaking,-0.75
heartbroken,-0.625
heartburn,-0.625
hearted,-0.25
heartening,0.375
heartily,0.75
heartiness,-0.75
heartless,-0.333333333
heartlessly,0.5
heartlessness,-0.75
heartrending,-0.75
heartsease,-0.375
heartsick,-0.6875
heartsickness,-0.375
heartwarming,-0.75
hearty,0.5
heatable,0.625
heatedly,0.375
heathen,-0.4375
heathenish,-0.75
heaven-sent,0.875
heaves,-0.5
heaving,-0.333333333
heavy-footed,-0.375
heavy-handed,-0.5625
heavyheartedness,-0.25
hebdomadally,-0.5
hebe,-0.25
hebetude,-0.25
hebrews,-0.5
heck,-0.5
hectically,0.625
hedge,-0.25
hedonic,0.5
hedonism,0.3125
hedonist,0.375
hedonistic,0.5
heedful,0.416666667
heedfully,0.625
heedfulness,0.25
heedless,-0.375
heedlessly,-0.625
heel,-0.5
hegira,0.375
heinous,-0.75
heinously,-0.375
heinousness,-0.875
hejira,0.375
helicopter,-0.5
heliotherapy,-0.375
hell,-0.375
hell-bent,0.25
hellcat,-0.375
hellhound,-0.375
hellish,-0.625
hellishly,-0.5
helmeted,-0.375
helminthiasis,0.25
helminthic,0.875
helpful,0.333333333
helpfully,0.75
helpfulness,0.5
helpless,-0.666666667
helplessly,0.375
helplessness,-0.5625
helpmate,0.375
helpmeet,0.375
hematocolpos,-0.25
hematoma,-0.625
hematuria,0.25
hemeralopia,-0.5
hemerocallidaceae,-0.25
hemimetabola,-0.25
hemimetabolic,-0.25
hemimetabolism,-0.25
hemimetabolous,-0.25
hemimetaboly,-0.25
hemimetamorphic,-0.25
hemimetamorphosis,-0.25
hemimetamorphous,-0.25
hemiparasite,0.625
hemiramphidae,-0.375
hemochromatosis,-0.75
hemofil,-0.625
hemoglobinemia,-0.25
hemoglobinopathy,-0.375
hemolytic,-0.5
hemophile,-0.375
hemophiliac,-0.375
hemoptysis,-0.25
hemorrhoid,-0.375
hemorrhoidectomy,0.25
hemostatic,-0.375
hemp,-0.25
hen,0.5
henpecked,0.5
hep,0.375
hepatitis,-0.625
hepatocarcinoma,-0.375
hepatoma,-0.375
hepatomegaly,-0.5
hepatotoxic,-0.5
hepatotoxin,-0.5
herald,0.25
heraldic,-0.5
herd,0.25
here,0.25
heretical,0.5
hermaphroditism,0.75
hermetic,-0.25
hermetically,0.375
hero,0.25
hero-worship,-0.25
heroic,0.3125
heroical,0.375
heroically,0.5
heroism,0.25
herpangia,-0.5
herpes,-0.5
herrenvolk,0.25
hesitance,-0.375
hesitancy,-0.25
hesitant,-0.4375
hesitantly,0.5
hesitating,-0.75
hesitatingly,0.5
heteranthera,-0.375
heterodactyl,0.5
heterodox,0.5
heterogeneity,-0.625
heterogeneous,-0.625
heterogeneousness,-0.625
heterogenous,-0.625
heterologic,-0.75
heterological,-0.75
heterologous,-0.75
heteroploid,-0.375
heterosexualism,0.25
heterosexuality,0.25
heterotrophic,-0.375
heterozygous,-0.25
hexamita,0.375
hexed,-0.875
hi-fi,0.5
hi-tech,0.5
hick,-0.3125
hickock,0.375
hidden,-0.28125
hideous,-0.75
hideously,0.375
hierarchically,0.5
hieratic,0.25
hifalutin,0.5
high,0.275
high-class,0.25
high-energy,0.25
high-fidelity,0.5
high-flown,0.4375
high-grade,0.5
high-handed,-0.25
high-handedly,0.625
high-keyed,0.375
high-level,0.4375
high-low,0.25
high-minded,0.75
high-mindedly,0.625
high-mindedness,0.5
high-octane,0.25
high-performance,0.25
high-power,0.25
high-powered,0.4375
high-pressure,-0.25
high-priced,0.25
high-principled,0.5
high-ranking,0.75
high-resolution,0.375
high-risk,-0.875
high-spiritedness,0.25
high-tech,0.5
high-tension,0.625
high-toned,0.25
high-top,0.5
high-topped,0.5
highbinder,-0.25
highbrow,0.75
highbrowed,0.75
higher,0.25
higher-ranking,0.5
higher-up,0.75
highest,0.375
highfalutin,0.5
highfaluting,0.5
highly,0.5
highly-developed,0.375
highly-sexed,0.375
highness,0.375
hijacking,0.25
hijinks,-0.25
hike,-0.375
hilariously,0.5
hilarity,0.375
hilly,-0.25
hilt,-0.25
hinayana,-0.75
hind,-0.25
hinderingly,0.375
hindooism,-0.25
hinduism,-0.25
hint,0.5
hip,0.375
hipped,-0.25
hirsute,-0.375
hirsuteness,-0.375
hirsutism,-0.375
hisser,-0.5
histiocytosis,-0.375
historically,0.25
historied,-0.25
histrionic,-0.25
hitchhike,0.375
hitless,-0.625
hiv,0.25
hnd,0.25
hoar,0.5
hoariness,0.25
hoarse,-0.375
hobbledehoy,-0.875
hobbler,-0.625
hobnailed,-0.5
hoenir,0.375
hoity-toity,0.5
holier-than-thou,0.375
holism,-0.375
hollywood,-0.625
holocene,0.25
holometabola,0.25
holometabolic,0.375
holometabolism,0.5
holometabolous,0.375
holometaboly,0.5
holster,-0.25
holystone,0.25
homebody,-0.625
homebound,-0.25
homeless,-0.75
homelike,-0.25
homeliness,-0.5
homeostatic,-0.25
homeostatically,0.5
homesick,-0.75
homey,-0.25
homicidal,0.5
homily,0.5
hominal,0.25
hominian,0.25
hominid,0.25
homo,0.25
homoeroticism,0.375
homogeneous,0.25
homogenous,0.25
homologic,-0.5
homological,-0.5
homonym,0.375
homophile,0.25
homosexual,0.25
homosexualism,0.375
homosexuality,0.375
homy,-0.25
honest,0.357142857
honest-to-god,0.5
honest-to-goodness,0.5
honestly,0.625
honeyed,0.25
honeylike,-0.25
honeymoon,0.75
honeymooner,0.375
honor,0.458333333
honorable,0.35
honorableness,0.875
honorably,0.5
honorarium,0.375
honorary,-0.5
honored,0.6875
honoree,0.25
honorific,0.3125
honour,0.458333333
honourable,0.541666667
honourableness,0.875
honourably,0.5
honoured,0.625
hoo-ha,-0.5
hoo-hah,-0.5
hooch,-0.5
hoodoo,-0.25
hoodwink,0.3125
hooligan,-0.75
hooray,-0.25
hootch,-0.5
hoover,0.25
hopeful,0.625
hopefully,0.25
hopefulness,-0.3125
hopeless,-0.625
horizontality,-0.5
horny,0.291666667
horrendous,-0.625
horrible,-0.5
horribly,0.375
horrid,-0.875
horridly,0.375
horrific,-0.75
horrified,-0.5
horrifying,-0.5
horrifyingly,0.5
horror,-0.208333333
horror-stricken,-0.5
horror-struck,-0.5
hortative,0.375
hortatory,0.375
hosanna,0.375
hospice,-0.375
hospitable,0.291666667
hospitableness,0.625
hospitably,0.5
hospital,0.25
hospitality,0.25
hostaceae,-0.25
hostile,-0.395833333
hostilely,0.5
hostility,-0.3125
hot,0.25
hot-blooded,-0.375
hot-tempered,-0.375
hot-wire,-0.5
hotbed,-0.375
hotei,-0.25
hothead,-0.25
hotheaded,-0.5
hothouse,0.375
hotly,0.375
hound,-0.5
houri,0.75
hours,-0.5
house-proud,-0.25
housebound,-0.25
housecraft,0.375
howler,-0.375
howling,0.875
hoyden,0.375
hoydenish,0.3125
htlv-1,-0.375
huamachil,0.375
huascaran,0.25
hubris,-0.375
hueless,-0.375
huffily,0.5
huffish,-0.5
huffishness,-0.5
hug,0.375
hugely,-0.5
hugging,-0.5
hugoesque,0.375
human-centered,0.625
human-centred,0.625
humanely,0.625
humanist,0.25
humanistic,0.291666667
humanitarian,0.625
humble,-0.25
humbled,-0.375
humbleness,-0.375
humbling,-0.625
humbly,0.5625
humbug,-0.375
humdinger,0.75
humiliate,-0.375
humiliated,-0.3125
humiliating,-0.625
humiliatingly,0.375
humiliation,0.25
humility,-0.375
humin,-0.375
hummer,-0.375
humor,0.25
humorless,-0.375
humorlessly,0.375
humorously,0.5
humorousness,0.375
humour,0.25
humourless,-0.375
humourlessly,0.375
hump,0.25
humpbacked,-0.625
humped,-0.625
hunchback,-0.625
hunchbacked,-0.625
hundredfold,-0.25
hungrily,0.5
hungry,-0.625
hunk,0.375
hunky-dory,0.375
hunted,0.5
hurrah,-0.25
hurriedness,-0.25
hurry,-0.25
hurt,-0.458333333
hurtful,-0.3125
hurting,-0.5
hush,0.208333333
hushed,0.25
hussite,0.25
hyacinthaceae,-0.625
hyaline,0.25
hyaloid,0.25
hydatidosis,-0.25
hydra,-0.875
hydramnios,-0.5
hydrarthrosis,-0.25
hydraulically,0.5
hydraulicly,0.5
hydric,-0.375
hydrobatidae,-0.25
hydroflumethiazide,-0.375
hydrolyzable,0.625
hydromorphone,-0.5
hydronephrosis,-0.75
hydrophobia,-0.25
hydrophobic,-0.8125
hydrops,-0.625
hydrostatics,-0.25
hyerbolise,0.625
hygeia,0.375
hygiene,0.5
hygienic,0.75
hygienical,0.75
hygienically,0.5
hygienics,0.375
hygrophytic,-0.5
hymie,-0.5
hyoscine,-0.375
hyperacidity,-0.375
hyperacusia,0.375
hyperacusis,0.375
hyperadrenalism,-0.75
hyperadrenocorticism,-0.625
hyperbole,0.25
hyperbolic,0.625
hyperbolically,0.25
hyperbolize,0.625
hyperboloidal,0.25
hypercalcaemia,-0.25
hypercalcemia,-0.25
hypercritical,-0.625
hyperdactyly,-0.25
hyperemesis,-0.5
hyperextension,0.25
hyperfine,0.5
hyperhidrosis,-0.25
hyperidrosis,-0.25
hypernatremia,-0.5
hypernymy,0.375
hyperparathyroidism,-0.5
hyperpyrexia,0.5
hypersecretion,-0.5
hypersensitised,-0.25
hypersensitive,-0.25
hypersensitized,-0.25
hypersomnia,-0.375
hyperstat,-0.375
hypertension,0.25
hypertext,-0.25
hyperthyroidism,-0.25
hypervelocity,-0.375
hyperventilate,-0.375
hypnagogic,-0.25
hypnogogic,-0.25
hypnophobia,-0.375
hypnotic,0.5
hypo,0.375
hypoactive,-0.5
hypoadrenalism,-0.5
hypoadrenocorticism,-0.5
hypobetalipoproteinemia,-0.75
hypocalcaemia,-0.75
hypocalcemia,-0.75
hypochondriac,-0.625
hypochondriacal,-0.625
hypocritical,-0.5
hypocritically,0.5
hypodermatidae,-0.375
hypodermic,0.375
hypogammaglobulinemia,-0.75
hypoglycaemia,-0.625
hypoglycemia,-0.625
hypognathous,-0.25
hypokalemia,-0.5
hypolipoproteinemia,-0.375
hyponatremia,-0.5
hyponymy,-0.375
hypoparathyroidism,-0.75
hypoproteinemia,-0.75
hyposmia,0.25
hypostasis,0.25
hypotension,-0.5
hypotensive,-0.5
hypothalamically,0.5
hypothecate,-0.25
hypothesis,-0.375
hypothesise,0.25
hypothesize,0.25
hypothetic,-0.25
hypothetical,-0.25
hypothyroidism,-0.875
hypotonic,-0.375
hypovitaminosis,-0.25
hysteria,-0.458333333
hysterically,0.5
iago,0.25
icbm,0.5
ichneumonidae,-0.375
icily,0.375
icky,-0.625
icteric,-0.75
icterogenic,-0.375
icterus,-0.625
ictus,0.25
icy,-0.375
iddm,-0.5
ideal,0.8125
idealised,0.875
idealism,0.5
idealist,0.25
idealistic,0.75
idealized,0.875
ideally,0.625
ideate,-0.625
ideational,0.25
identically,0.5
identicalness,0.375
identifiably,0.375
identity,0.375
ideogram,-0.25
ideograph,-0.25
ideographically,0.5
ideologically,0.5
idiomatically,0.375
idiopathic,0.375
idle,-0.464285714
idly,0.25
idol,-0.625
idolatrous,0.625
idolisation,-0.5
idolise,-0.25
idolised,0.25
idoliser,0.625
idolization,-0.5
idolize,-0.25
idolized,0.25
idolizer,0.625
idyll,0.5
idyllic,0.6875
idyllically,0.5
ignoble,-0.4375
ignobleness,-0.375
ignobly,0.5
ignominious,-0.5
ignorance,0.375
ignorantly,0.625
ileitis,-0.5
ill,-0.527777778
ill-advised,-0.25
ill-affected,-0.375
ill-being,0.375
ill-bred,-0.375
ill-breeding,-0.375
ill-chosen,-0.875
ill-considered,-0.5
ill-defined,0.5
ill-equipped,-0.375
ill-famed,-0.875
ill-fated,-0.875
ill-fed,-0.375
ill-formed,-0.875
ill-humored,-0.5
ill-humoured,-0.5
ill-judged,-0.5
ill-mannered,0.875
ill-natured,-0.75
ill-omened,-0.875
ill-proportioned,0.25
ill-sorted,-0.75
ill-starred,-0.875
ill-tempered,-0.5
ill-timed,-0.875
ill-treat,-0.5
ill-treated,-0.25
ill-treatment,-0.375
ill-usage,-0.375
ill-use,-0.5
ill-used,0.5
illampu,0.25
illegality,-0.375
illegally,0.5
illegibly,0.5
illegitimacy,-0.875
illegitimate,-0.625
illiberality,-0.375
illicit,-0.8125
illicitly,0.375
illicitness,-0.875
illimani,0.25
illimitable,-0.5
illiteracy,-0.375
illiterate,-0.25
illogic,-0.25
illogicality,-0.25
illogically,0.375
illogicalness,-0.25
illuminating,0.5
illusion,-0.25
illusional,-0.375
illusionary,-0.375
illustrate,0.375
illustration,0.625
illustrative,0.25
illustriously,0.625
imaginary,-0.75
imagination,-0.5
imaginative,0.25
imaginativeness,-0.5
imagine,-0.625
imagined,-0.75
imbalance,-0.5
imbecility,-0.375
imbibe,0.25
imbricate,-0.25
imbricated,-0.25
imitate,0.3125
imitative,-0.375
immaculately,0.5
immanence,-0.25
immanency,-0.25
immaterial,-0.6
immature,-0.375
immaturely,0.25
immatureness,-0.625
immaturity,-0.625
immeasurable,-0.25
immensely,0.25
immensurable,-0.25
immigration,-0.25
imminently,0.5
immiscible,-0.25
immobile,-0.75
immobilise,-0.75
immobilize,-0.75
immoderate,0.25
immoderately,0.25
immoderateness,-0.5
immoderation,-0.5
immodest,0.375
immodestly,0.5
immolate,0.375
immorally,-0.875
immortal,-0.375
immortality,-0.25
immotile,-0.5
immotility,-0.25
immovability,-0.625
immovable,-0.75
immovableness,-0.625
immovably,-0.5
immoveable,-0.75
immunocompromised,-0.75
immunodeficiency,-0.25
immunosuppressed,0.5
immutability,-0.625
immutable,-0.75
immutableness,-0.625
immutably,0.5
impaction,-0.5
impaired,-0.75
impairment,-0.666666667
impalpable,-0.208333333
imparipinnate,0.25
impartial,0.4375
impartially,0.5
impassable,-0.625
impasse,-0.375
impassive,-0.3125
impassively,0.375
impassiveness,-0.375
impassivity,-0.375
impatience,-0.291666667
impatiently,0.375
impeccable,-0.4375
impeccant,0.75
impecunious,-0.875
impeded,-0.25
impenetrable,-0.25
impenitence,-0.375
impenitency,-0.375
impenitently,0.5
imperatively,0.375
imperceptible,-0.5
imperfect,-0.625
imperfective,-0.75
imperfectly,-0.25
imperial,-0.25
imperialism,-0.25
imperially,0.375
imperiously,0.5
imperiousness,-0.25
imperishable,0.25
impermanent,0.75
impermeability,-0.375
impermeableness,-0.375
impermissibility,-0.375
impersonal,-0.25
impersonate,-0.375
impertinence,-0.25
impertinent,-0.25
imperturbability,0.25
imperturbable,-0.25
imperturbableness,0.25
imperviable,-0.75
impervious,-0.75
impetuosity,-0.25
impetuous,-0.5625
impetuousness,-0.25
impiety,-0.25
impious,-0.416666667
impiously,0.5
impiousness,-0.25
impishly,0.625
implacable,-0.625
implausibility,-0.375
implausibleness,-0.375
implausibly,-0.75
implement,-0.25
implied,0.5
imploring,-0.625
imploringly,0.5
impolite,0.375
impolitely,0.5
impoliteness,0.375
impolitic,-0.375
imponderable,-0.5625
importunate,-0.625
importunately,0.5
impose,-0.5
imposing,0.5
imposingly,0.625
impossibility,-0.25
impossibleness,-0.25
impotence,-0.5
impotency,-0.5
impotent,-0.5
impotently,0.375
impoverished,-0.375
impoverishment,-0.75
impracticability,-0.75
impracticable,-0.75
impracticableness,-0.75
impractical,-0.5625
imprecate,-0.625
imprecise,-0.375
imprecisely,0.375
impreciseness,-0.25
imprecision,-0.25
impregnability,0.25
impregnable,-0.25
impregnably,0.625
impressed,-0.625
impressible,0.5
impressionable,0.5
impressive,0.375
impressively,0.625
impressiveness,-0.25
improbable,-0.708333333
improbably,-0.75
improper,-0.833333333
improperly,-0.25
improperness,-0.25
improvable,-0.375
improvement,0.375
improvident,-0.5625
improvidently,0.5
improving,0.625
improvisation,-0.375
imprudence,0.25
imprudent,-0.375
imprudently,0.5
impudent,-0.25
impugn,-0.5
impuissance,-0.5
impulse-buy,-0.25
imputable,-0.375
imputrescible,-0.375
in-fighting,0.25
in-migration,-0.25
in-your-face,-0.25
inability,-0.25
inaccessibility,-0.625
inaccessibly,0.375
inaccuracy,-0.625
inaccurate,-0.541666667
inaccurately,0.375
inactive,-0.359375
inactiveness,-0.25
inadequacy,-0.333333333
inadequate,-0.75
inadequately,-0.625
inadequateness,-0.25
inadmissibility,-0.375
inadmissible,-0.625
inadvertence,-0.25
inadvertently,-0.625
inadvisability,-0.75
inadvisable,-0.5625
inadvisably,0.375
inaesthetic,-0.25
inalienable,-0.375
inalienably,0.5
inalterable,-0.75
inane,-0.25
inanely,-0.25
inanimate,-0.75
inanimateness,-0.625
inanition,-0.3125
inapplicable,-0.75
inapposite,-0.75
inappositeness,0.375
inappropriate,-0.875
inappropriateness,-0.6875
inapt,-0.875
inaptness,0.375
inarguable,0.25
inarticulate,-0.75
inarticulately,0.375
inartistic,-0.375
inattention,-0.375
inattentively,0.625
inattentiveness,-0.625
inaudibility,-0.375
inaudible,-0.375
inaudibleness,-0.375
inaudibly,0.5
inauspicious,-0.75
inauspiciously,0.5
inauspiciousness,-0.75
inauthentic,-0.375
inborn,-0.25
inbred,-0.25
incalculable,-0.5
incandesce,0.25
incapability,-0.5
incapable,-0.25
incapableness,-0.5
incapacitate,-0.3125
incapacitated,-0.5
incapacitating,-0.25
incased,-0.25
incaution,0.25
incautiously,-0.625
incautiousness,0.25
incense,0.25
incensed,-0.625
incentive,0.25
incessancy,-0.375
incessantly,0.25
incessantness,-0.375
incest,0.25
incidental,-0.333333333
incidentally,0.25
incinerator,-0.25
incised,0.375
incisive,0.375
incisively,0.5625
incisiveness,0.25
incitement,0.208333333
inciter,-0.625
incitive,0.25
inclemency,-0.25
inclement,-0.625
inclination,0.375
inclinometer,0.25
inclose,-0.25
incognizable,-0.625
incognoscible,-0.625
incoherent,-0.416666667
incoherently,0.5
incombustible,-0.625
incommensurable,-0.5625
incommensurate,-0.5
incommode,-0.75
incommodiousness,-0.75
incommunicado,-0.75
incommunicative,-0.5
incommutable,-0.4375
incompatibility,-0.5
incompatible,-0.607142857
incompetence,-0.375
incompetent,-0.325
incompetently,0.375
incompletely,-0.625
incomprehensible,-0.4375
incomprehension,-0.5
incompressible,-0.75
inconceivability,-0.375
inconceivableness,-0.375
inconclusive,-0.375
incongruity,-0.875
incongruously,0.5
incongruousness,-0.875
